"14éme","14eme"
"peinèrent","peiner"
"peiné","peiner"
"peinée","peiner"
"peinées","peiner"
"peinés","peiner"
"pekin","pékin"
"pela","pelage"
"pelages","pelage"
"pelaient","pelage"
"pelait","pelage"
"pelant","pelage"
"peler","pelage"
"pelican","pélican"
"pelles","pelle"
"pelleteuse","pelleteuses"
"pellicules","pellicule"
"pelliculé","pelliculer"
"pelliculée","pelliculer"
"peluches","peluche"
"pelé","pelage"
"pelée","pelage"
"pelées","pelage"
"pelés","pelage"
"pencha","pencher"
"penchai","pencher"
"penchaient","pencher"
"penchais","pencher"
"penchait","pencher"
"penchant","pencher"
"penchante","pencher"
"penchants","pencher"
"penche","pencher"
"penchent","pencher"
"penchera","pencher"
"pencherai","pencher"
"pencheraient","pencher"
"pencherais","pencher"
"pencherait","pencher"
"pencheras","pencher"
"pencherez","pencher"
"pencheriez","pencher"
"pencherons","pencher"
"pencheront","pencher"
"penches","pencher"
"penchez","pencher"
"penchiez","pencher"
"penchions","pencher"
"penchons","pencher"
"penchâmes","pencher"
"penchât","pencher"
"penchèrent","pencher"
"penché","pencher"
"penchée","pencher"
"penchées","pencher"
"penchés","pencher"
"pend","pendre"
"pendaient","pendre"
"pendais","pendre"
"pendait","pendre"
"pendant","pendre"
"pendante","pendre"
"pendantes","pendre"
"pendants","pendre"
"pende","pendre"
"pendent","pendre"
"pendez","pendre"
"pendirent","pendre"
"pendit","pendre"
"pendons","pendre"
"pendra","pendre"
"pendrai","pendre"
"pendrais","pendre"
"pendrait","pendre"
"pendras","pendre"
"pendrez","pendre"
"pendrons","pendre"
"pendront","pendre"
"pends","pendre"
"pendu","pendre"
"pendue","pendre"
"pendues","pendre"
"pendules","pendule"
"pendus","pendre"
"pennes","penne"
"pensa","penser"
"pensai","penser"
"pensaient","penser"
"pensais","penser"
"pensait","penser"
"pensant","penser"
"pensante","penser"
"pensantes","penser"
"pensants","penser"
"pense","penser"
"pensent","penser"
"pensera","penser"
"penserai","penser"
"penseraient","penser"
"penserais","penser"
"penserait","penser"
"penseras","penser"
"penserez","penser"
"penseriez","penser"
"penserions","penser"
"penserons","penser"
"penseront","penser"
"penses","penser"
"penseur","penser"
"penseurs","penser"
"penseuse","penser"
"penseuses","penser"
"pensez","penser"
"pensiez","penser"
"pensionnaires","pensionnaire"
"pensions","pension"
"pensons","penser"
"pensâmes","penser"
"pensât","penser"
"pensèrent","penser"
"pensé","penser"
"pensée","penser"
"pensées","penser"
"pensés","penser"
"pentachlorophénol","pentachlorophenol"
"pentes","pente"
"peps","pep"
"perce","percer"
"percent","percer"
"percepteurs","percepteur"
"perceptions","perception"
"perceptrice","percepteur"
"percera","percer"
"percerai","percer"
"percerait","percer"
"percerez","percer"
"perceurs","perceur"
"perceuse","perceur"
"perceuses","perceur"
"percevaient","perception"
"percevais","perception"
"percevait","perception"
"percevant","perception"
"percevez","perception"
"perceviez","perception"
"percevions","perception"
"percevoir","perception"
"percevons","perception"
"percevra","perception"
"percevrais","perception"
"percevrait","perception"
"percevrez","perception"
"percez","percer"
"perches","perche"
"percions","percer"
"percussions","percussion"
"percèrent","percer"
"percé","percer"
"percée","percer"
"percées","percer"
"percés","percer"
"perd","perdre"
"perdaient","perdre"
"perdais","perdre"
"perdait","perdre"
"perdant","perdre"
"perdante","perdre"
"perdants","perdre"
"perde","perdre"
"perdent","perdre"
"perdes","perdre"
"perdez","perdre"
"perdiez","perdre"
"perdions","perdre"
"perdirent","perdre"
"perdis","perdre"
"perdisse","perdre"
"perdit","perdre"
"perdons","perdre"
"perdra","perdre"
"perdrai","perdre"
"perdraient","perdre"
"perdrais","perdre"
"perdrait","perdre"
"perdras","perdre"
"perdrez","perdre"
"perdriez","perdre"
"perdrions","perdre"
"perdrons","perdre"
"perdront","perdre"
"perds","perdre"
"perdu","perdre"
"perdue","perdre"
"perdues","perdre"
"perdurait","perdurer"
"perdure","perdurer"
"perdurent","perdurer"
"perdurera","perdurer"
"perduré","perdurer"
"perdus","perdre"
"perdîmes","perdre"
"perdît","perdre"
"pere","père"
"perfectibles","perfectible"
"perfectionna","perfectionner"
"perfectionnaient","perfectionner"
"perfectionnais","perfectionner"
"perfectionnait","perfectionner"
"perfectionnant","perfectionner"
"perfectionne","perfectionner"
"perfectionnent","perfectionner"
"perfectionnerais","perfectionner"
"perfectionnions","perfectionner"
"perfectionnèrent","perfectionner"
"perfectionné","perfectionner"
"perfectionnée","perfectionner"
"perfectionnées","perfectionner"
"perfectionnés","perfectionner"
"perfora","perforer"
"perforait","perforer"
"perforant","perforer"
"perforante","perforer"
"perforantes","perforer"
"perforants","perforer"
"perforation","perforer"
"perforations","perforer"
"perfore","perforer"
"perforera","perforer"
"perforez","perforer"
"perforions","perforer"
"performances","performance"
"performante","performant"
"performantes","performant"
"performants","performant"
"perforé","perforer"
"perforée","perforer"
"perforées","perforer"
"perforés","perforer"
"perfusions","perfusion"
"perimètre","perimetre"
"periscope","périscope"
"perisse","périsse"
"permanences","permanence"
"permanents","permanent"
"permet","permettre"
"permets","permettre"
"permettaient","permettre"
"permettais","permettre"
"permettait","permettre"
"permettant","permettre"
"permette","permettre"
"permettent","permettre"
"permettes","permettre"
"permettez","permettre"
"permettiez","permettre"
"permettions","permettre"
"permettons","permettre"
"permettra","permettre"
"permettrai","permettre"
"permettraient","permettre"
"permettrais","permettre"
"permettrait","permettre"
"permettras","permettre"
"permettrez","permettre"
"permettriez","permettre"
"permettrions","permettre"
"permettrons","permettre"
"permettront","permettre"
"permirent","permettre"
"permis","permettre"
"permise","permettre"
"permises","permettre"
"permissent","permettre"
"permissions","permission"
"permit","permettre"
"permutant","permutation"
"permutations","permutation"
"permute","permutation"
"permutent","permutation"
"permuter","permutation"
"permutèrent","permutation"
"permuté","permutation"
"permît","permettre"
"perou","pérou"
"perpétua","perpétuer"
"perpétuaient","perpétuer"
"perpétuait","perpétuer"
"perpétuant","perpétuer"
"perpétue","perpétuer"
"perpétuelle","perpétuel"
"perpétuelles","perpétuel"
"perpétuels","perpétuel"
"perpétuent","perpétuer"
"perpétuera","perpétuer"
"perpétuerait","perpétuer"
"perpétué","perpétuer"
"perpétuée","perpétuer"
"perpétués","perpétuer"
"perruquiers","perruquier"
"perruquière","perruquier"
"perrés","perré"
"persane","persan"
"persanes","persan"
"persans","persan"
"persillé","persillée"
"persillées","persillée"
"persista","persister"
"persistai","persister"
"persistaient","persister"
"persistais","persister"
"persistait","persister"
"persistant","persister"
"persistante","persister"
"persistantes","persister"
"persistants","persister"
"persiste","persister"
"persistent","persister"
"persistera","persister"
"persisterai","persister"
"persisterait","persister"
"persisteriez","persister"
"persistes","persister"
"persistez","persister"
"persistions","persister"
"persistons","persister"
"persistèrent","persister"
"persisté","persister"
"personnages","personnage"
"personnalisaient","personnaliser"
"personnalisation","personnaliser"
"personnalise","personnaliser"
"personnalisent","personnaliser"
"personnalisez","personnaliser"
"personnalisons","personnaliser"
"personnalisé","personnaliser"
"personnalisée","personnaliser"
"personnalisées","personnaliser"
"personnalités","personnalité"
"personnelle","personnel"
"personnelles","personnel"
"personnels","personnel"
"perspicaces","perspicace"
"persuada","persuader"
"persuadai","persuader"
"persuadaient","persuader"
"persuadais","persuader"
"persuadait","persuader"
"persuadant","persuader"
"persuade","persuader"
"persuadent","persuader"
"persuadera","persuader"
"persuaderai","persuader"
"persuaderais","persuader"
"persuaderait","persuader"
"persuaderas","persuader"
"persuaderez","persuader"
"persuaderons","persuader"
"persuadez","persuader"
"persuadiez","persuader"
"persuadons","persuader"
"persuadèrent","persuader"
"persuadé","persuader"
"persuadée","persuader"
"persuadées","persuader"
"persuadés","persuader"
"persuasifs","persuasif"
"persuasive","persuasif"
"persuasives","persuasif"
"persévère","persévérer"
"persévères","persévérer"
"persévéra","persévérer"
"persévérai","persévérer"
"persévéraient","persévérer"
"persévérait","persévérer"
"persévérant","persévérer"
"persévérante","persévérer"
"persévérantes","persévérer"
"persévérants","persévérer"
"persévérerai","persévérer"
"persévérerait","persévérer"
"persévérez","persévérer"
"persévériez","persévérer"
"persévérions","persévérer"
"persévérons","persévérer"
"persévéré","persévérer"
"pertes","perte"
"pertinente","pertinent"
"pertinentes","pertinent"
"pertinents","pertinent"
"perturba","perturbation"
"perturbaient","perturbation"
"perturbait","perturbation"
"perturbant","perturbation"
"perturbante","perturbation"
"perturbants","perturbation"
"perturbateurs","perturbateur"
"perturbations","perturbation"
"perturbatrice","perturbateur"
"perturbe","perturbation"
"perturbent","perturbation"
"perturber","perturbation"
"perturbera","perturbation"
"perturberait","perturbation"
"perturberont","perturbation"
"perturbez","perturbation"
"perturbé","perturbation"
"perturbée","perturbation"
"perturbées","perturbation"
"perturbés","perturbation"
"perça","percer"
"perçaient","percer"
"perçais","percer"
"perçait","percer"
"perçant","percer"
"perçante","percer"
"perçantes","percer"
"perçants","percer"
"perçois","perception"
"perçoit","perception"
"perçoive","perception"
"perçoivent","perception"
"perçons","percer"
"perçu","perception"
"perçue","perception"
"perçues","perception"
"perçurent","perception"
"perçus","perception"
"perçut","perception"
"perçât","percer"
"perçût","perception"
"peseurs","peseur"
"pesos","peso"
"pesticides","pesticide"
"petite","petit"
"petites","petit"
"petits","petit"
"petits-déjeuners","petit-déjeuner"
"petrochimie","pétrochimie"
"petros","petro"
"pets","pet"
"peupla","peupler"
"peuplaient","peupler"
"peuplait","peupler"
"peuplant","peupler"
"peuple","peupler"
"peuplements","peuplement"
"peuplent","peupler"
"peuplera","peupler"
"peuplerait","peupler"
"peupleront","peupler"
"peuples","peupler"
"peupliers","peuplier"
"peuplèrent","peupler"
"peuplé","peupler"
"peuplée","peupler"
"peuplées","peupler"
"peuplés","peupler"
"peurs","peur"
"peut","pincement"
"peuvent","pincement"
"peux","pincement"
"phares","phare"
"pharmaceutiques","pharmaceutique"
"pharmacienne","pharmacien"
"pharmaciens","pharmacien"
"pharmacies","pharmacie"
"phases","phase"
"phenix","phénix"
"phenotype","phénotype"
"philippine","philippin"
"philippines","philippin"
"philippins","philippin"
"philosophies","philosophie"
"philosophiques","philosophique"
"phone-marketing","phone marketing"
"phones","phone"
"phoniques","phonique"
"phonographiques","phonographique"
"phosphates","phosphate"
"phosphaté","phosphate"
"phosphatés","phosphate"
"photocopie","photocopies"
"photocopieurs","photocopieur"
"photocopieuse","photocopieur"
"photocopieuses","photocopieur"
"photographes","photographe"
"photographia","photographier"
"photographiaient","photographier"
"photographiais","photographier"
"photographiait","photographier"
"photographiant","photographier"
"photographie","photographier"
"photographient","photographier"
"photographierai","photographier"
"photographierait","photographier"
"photographierions","photographier"
"photographierons","photographier"
"photographieront","photographier"
"photographies","photographier"
"photographiez","photographier"
"photographiques","photographique"
"photographiât","photographier"
"photographièrent","photographier"
"photographié","photographier"
"photographiée","photographier"
"photographiées","photographier"
"photographiés","photographier"
"photomontages","photomontage"
"photons","photon"
"photos","photo"
"photosensibles","photosensible"
"photovoltaique","photovoltaïque"
"phréatiques","phréatique"
"physicienne","physicien"
"physiciennes","physicien"
"physiciens","physicien"
"physico-chimiques","physico-chimique"
"physio-pathologie","physio pathologie"
"physiologiques","physiologique"
"physique-chimie","physique chimie"
"physiques","physique"
"phébus","phebus"
"phénomènes","phénomène"
"pianos","piano"
"picarde","picard"
"picardes","picard"
"picards","picard"
"picots","picot"
"pics","pic"
"pictogrammes","pictogramme"
"pieds","pied"
"pierres","pierre"
"pieu","pieux"
"pieuse","pieux"
"pieuses","pieux"
"pieuvres","pieuvre"
"pigeons","pigeon"
"piges","pige"
"pigistes","pigiste"
"pigments","pigment"
"pignons","pignon"
"pila","pilon"
"pilaient","pilon"
"pilait","pilon"
"pilant","pilon"
"pile","pilon"
"pilent","pilon"
"piler","pilon"
"piles","pilon"
"piliers","pilier"
"pilla","piller"
"pillaient","piller"
"pillais","piller"
"pillait","piller"
"pillant","piller"
"pille","piller"
"pillent","piller"
"pillera","piller"
"pillerait","piller"
"pillerons","piller"
"pilleront","piller"
"pilles","piller"
"pillez","piller"
"pilliez","piller"
"pillons","piller"
"pillèrent","piller"
"pillé","piller"
"pillée","piller"
"pillées","piller"
"pillés","piller"
"pilons","pilon"
"pilota","piloter"
"pilotage","piloter"
"pilotaient","piloter"
"pilotais","piloter"
"pilotait","piloter"
"pilotant","piloter"
"pilote","piloter"
"pilotent","piloter"
"pilotera","piloter"
"piloterai","piloter"
"piloterait","piloter"
"piloteras","piloter"
"piloteront","piloter"
"pilotes","piloter"
"pilotez","piloter"
"pilotiez","piloter"
"pilotèrent","piloter"
"piloté","piloter"
"pilotée","piloter"
"pilotées","piloter"
"pilotés","piloter"
"pilules","pilule"
"pilé","pilon"
"pilée","pilon"
"pilées","pilon"
"pilés","pilon"
"piments","piment"
"pince","pincement"
"pinceaux","pinceau"
"pincements","pincement"
"pincent","pincement"
"pincer","pincement"
"pincera","pincement"
"pincerai","pincement"
"pinceras","pincement"
"pincerez","pincement"
"pincerons","pincement"
"pinces","pincement"
"pincez","pincement"
"pinciez","pincement"
"pincions","pincement"
"pincèrent","pincement"
"pincé","pincement"
"pincée","pincement"
"pincées","pincement"
"pincés","pincement"
"pins","pin"
"pinça","pincement"
"pinçai","pincement"
"pinçaient","pincement"
"pinçais","pincement"
"pinçait","pincement"
"pinçant","pincement"
"piochaient","piocher"
"piochais","piocher"
"piochait","piocher"
"piochant","piocher"
"pioche","piocher"
"piochent","piocher"
"pioches","piocher"
"piochez","piocher"
"pioché","piocher"
"piochée","piocher"
"piochées","piocher"
"piochés","piocher"
"pionne","pion"
"pionniers","pionnier"
"pionnière","pionnier"
"pionnières","pionnier"
"pions","pion"
"pipa","piper"
"pipai","piper"
"pipais","piper"
"pipait","piper"
"pipant","piper"
"pipasse","piper"
"pipe","piper"
"pipe-lines","pipe-line"
"pipelines","pipeline"
"pipera","piper"
"pipes","piper"
"pipettes","pipette"
"pipé","piper"
"pipés","piper"
"piquages","piquage"
"pique","piqué"
"piquer","piqueur"
"piques","piqué"
"piquets","piquet"
"piqueuse","piqueur"
"piqure","piqûre"
"piqures","piqûre"
"piqûres","piqûre"
"pirataient","pirater"
"piratant","pirater"
"pirate","pirater"
"piratent","pirater"
"pirates","pirater"
"piratez","pirater"
"piraté","pirater"
"piratée","pirater"
"piratés","pirater"
"piscines","piscine"
"pisteur-secouriste","pisteur secouriste"
"pisteurs","pisteur"
"pisteurs-secouristes","pisteur secouriste"
"pistolets","pistolet"
"pistons","piston"
"pitres","pitre"
"pivots","pivot"
"pixels","pixel"
"pizzas","pizza"
"pizzaïolo","pizzaiolo"
"pizzerias","pizzeria"
