"14éme","14eme"
"provoquai","provoquer"
"provoquaient","provoquer"
"provoquais","provoquer"
"provoquait","provoquer"
"provoquant","provoquer"
"provoque","provoquer"
"provoquent","provoquer"
"provoquera","provoquer"
"provoquerai","provoquer"
"provoqueraient","provoquer"
"provoquerais","provoquer"
"provoquerait","provoquer"
"provoquerez","provoquer"
"provoqueriez","provoquer"
"provoquerions","provoquer"
"provoquerons","provoquer"
"provoqueront","provoquer"
"provoques","provoquer"
"provoquez","provoquer"
"provoquions","provoquer"
"provoquons","provoquer"
"provoquât","provoquer"
"provoquèrent","provoquer"
"provoqué","provoquer"
"provoquée","provoquer"
"provoquées","provoquer"
"provoqués","provoquer"
"provos","provo"
"provéditeurs","provéditeur"
"proximale","proximal"
"proxos","proxo"
"proxénètes","proxénète"
"proéminait","proéminer"
"proémine","proéminer"
"proéminences","proéminence"
"proéminente","proéminent"
"proéminentes","proéminent"
"proéminents","proéminent"
"prud'hommes","prud'homme"
"prudences","prudence"
"prudente","prudent"
"prudentes","prudent"
"prudents","prudent"
"pruderies","pruderie"
"prudes","prude"
"prudhommesques","prudhommesque"
"pruneaux","pruneau"
"prunelles","prunelle"
"prunelliers","prunellier"
"prunes","prune"
"pruniers","prunier"
"prussianisé","prussianiser"
"prussienne","prussien"
"prussiennes","prussien"
"prussiens","prussien"
"prâkrit","prakrit"
"pré-adhésion","pré adhésion"
"pré-admissibilité","pré admissibilité"
"pré-adolescence","pré adolescence"
"pré-albumine","pré albumine"
"pré-allocation","pré allocation"
"pré-allumage","pré allumé"
"pré-anesthésie","pré anesthésie"
"pré-anesthésique","pré anesthésique"
"pré-assemblage","pré assemblage"
"pré-assemblés","pré assemblage"
"pré-attachement","pré attachement"
"pré-calcul","pré calcul"
"pré-calculant","pré calcul"
"pré-cambrien","précambrien"
"pré-cancéreuse","pré cancéreuses"
"pré-cancéreuses","pré cancéreuses"
"pré-catalogage","pré catalogage"
"pré-chiffrage","pré chiffrage"
"pré-chirurgical","pré chirurgicale"
"pré-classement","pré classement"
"pré-colombienne","précolombien"
"pré-combustion","pré combustion"
"pré-commissioning","pre-commissioning"
"pré-comprimé","pré comprimé"
"pré-consciente","pré conscient"
"pré-contentieux","pré contentieux"
"pré-contrainte","pré contraintes"
"pré-cuisson","pré cuisson"
"pré-câbler","pré câble"
"pré-céramique","pré céramique"
"pré-dalles","pré dalles"
"pré-delirium","pré delirium"
"pré-diabétique","pré diabétiques"
"pré-diabétiques","pré diabétiques"
"pré-diagnostic","pré diagnostic"
"pré-dimensionnement","pré dimensionnement"
"pré-domestication","pré domestication"
"pré-don","pré don"
"pré-définies","prédéfinir"
"pré-définis","pré défini"
"pré-définition","pré définition"
"pré-déterminée","prédéterminer"
"pré-embauche","pré embauche"
"pré-enseignes","pré enseignes"
"pré-fabrication","pré fabrication"
"pré-formation","pré formation"
"pré-ganglionnaires","pré ganglionnaires"
"pré-helléniques","pré helléniques"
"pré-hittite","pré hittite"
"pré-hospitaliers","pré hospitalier"
"pré-hospitalières","pré hospitalier"
"pré-hypertension","pré hypertension"
"pré-ictérique","pré ictérique"
"pré-indo-européenne","pré indo européenne"
"pré-industrialisation","pré industrialisation"
"pré-industriel","préindustriel"
"pré-injection","pré injection"
"pré-intégration","pré intégré"
"pré-master","pré master"
"pré-messager","pré messager"
"pré-mixer","pré mixer"
"pré-morbides","pré morbides"
"pré-ménopause","pré ménopause"
"pré-ménopausées","pré ménopausées"
"pré-métallurgiques","pré métallurgique"
"pré-métro","pré métro"
"pré-natal","prénatal"
"pré-nuptial","prénuptial"
"pré-négociation","pré négociations"
"pré-ontologique","pré ontologique"
"pré-option","pré option"
"pré-opérationnelle","pré opérationnelle"
"pré-opératoire","préopératoire"
"pré-paie","pré payer"
"pré-paiement","pré paiement"
"pré-parenté","pré parenté"
"pré-payée","prépayer"
"pré-positionnement","pré positionnement"
"pré-presse","pré presse"
"pré-primaire","pré primaire"
"pré-professionnelle","pré professionnels"
"pré-programmée","préprogrammé"
"pré-projet","pré projet"
"pré-psychanalytique","pré psychanalytique"
"pré-psychotique","pré psychotiques"
"pré-pubère","prépubère"
"pré-qualification","pré qualification"
"pré-recrutement","pré recrutement"
"pré-refroidisseur","pré refroidisseur"
"pré-relativiste","pré relativiste"
"pré-retraite","préretraite"
"pré-retraités","pré retraités"
"pré-rotation","pré rotation"
"pré-révolutionnaire","prérévolutionnaire"
"pré-schizophrénique","pré schizophréniques"
"pré-scolaire","préscolaire"
"pré-scolaires","préscolaire"
"pré-socratique","présocratique"
"pré-socratiques","présocratique"
"pré-soudés","pré souder"
"pré-sumérien","pré sumérien"
"pré-symptomatique","pré symptomatique"
"pré-symptomatiques","pré symptomatique"
"pré-synaptique","pré synaptique"
"pré-synaptiques","pré synaptique"
"pré-sélection","présélection"
"pré-sélectionné","présélectionner"
"pré-sélections","présélection"
"pré-thérapeutique","pré thérapeutique"
"pré-traitée","pré traitées"
"pré-traitées","pré traitées"
"pré-valence","prévalence"
"pré-vanne","pré vanne"
"pré-vertébral","pré vertébrale"
"pré-vertébrale","pré vertébrale"
"pré-vertébraux","pré vertébrale"
"pré-vocalique","pré vocalique"
"pré-éclampsie","pré éclampsie"
"pré-électoral","préélectoral"
"pré-électorale","préélectoral"
"pré-établie","préétablir"
"pré-établies","préétablir"
"pré-établis","préétablir"
"préactor","preactor"
"préadolescente","préadolescent"
"préalables","préalable"
"préambules","préambule"
"préaux","préau"
"prébendes","prébende"
"précaires","précaire"
"précambrienne","précambrien"
"précautionneuse","précautionneux"
"précautionneuses","précautionneux"
"précautions","précaution"
"préceptes","précepte"
"précepteurs","précepteur"
"préceptrice","précepteur"
"préchauffer","préchauffage"
"précia","precia"
"précieuse","précieux"
"précieuses","précieux"
"préciosités","préciosité"
"précipices","précipice"
"précipita","précipiter"
"précipitai","précipiter"
"précipitaient","précipiter"
"précipitais","précipiter"
"précipitait","précipiter"
"précipitant","précipiter"
"précipitations","précipitation"
"précipite","précipiter"
"précipitent","précipiter"
"précipitera","précipiter"
"précipiterai","précipiter"
"précipiteraient","précipiter"
"précipiterais","précipiter"
"précipiterait","précipiter"
"précipiteras","précipiter"
"précipiterez","précipiter"
"précipiterions","précipiter"
"précipiteront","précipiter"
"précipites","précipiter"
"précipitez","précipiter"
"précipitiez","précipiter"
"précipitions","précipiter"
"précipitons","précipiter"
"précipitâmes","précipiter"
"précipitât","précipiter"
"précipitèrent","précipiter"
"précipité","précipiter"
"précipitée","précipiter"
"précipitées","précipiter"
"précipités","précipiter"
"préciputs","préciput"
"précis","préciser"
"précisa","préciser"
"précisai","préciser"
"précisaient","préciser"
"précisais","préciser"
"précisait","préciser"
"précisant","préciser"
"précise","préciser"
"précisent","préciser"
"précisera","préciser"
"préciserai","préciser"
"préciserais","préciser"
"préciserait","préciser"
"préciserez","préciser"
"préciseront","préciser"
"précises","préciser"
"précisez","préciser"
"précisions","précision"
"précisons","préciser"
"précisât","préciser"
"précisèrent","préciser"
"précisé","préciser"
"précisée","préciser"
"précisées","préciser"
"précisés","préciser"
"précitée","précité"
"précitées","précité"
"précités","précité"
"précix","precix"
"précoces","précoce"
"précolombienne","précolombien"
"précolombiennes","précolombien"
"précommissioning","precommissioning"
"préconisa","préconiser"
"préconisaient","préconiser"
"préconisais","préconiser"
"préconisait","préconiser"
"préconisant","préconiser"
"préconise","préconiser"
"préconisent","préconiser"
"préconiserais","préconiser"
"préconises","préconiser"
"préconisez","préconiser"
"préconisiez","préconiser"
"préconisât","préconiser"
"préconisé","préconiser"
"préconisée","préconiser"
"préconisées","préconiser"
"préconisés","préconiser"
"préconçue","préconçu"
"préconçues","préconçu"
"précuites","précuit"
"précurseurs","précurseur"
"précède","précéder"
"précèdent","précéder"
"précéda","précéder"
"précédai","précéder"
"précédaient","précéder"
"précédais","précéder"
"précédait","précéder"
"précédant","précéder"
"précédassent","précéder"
"précédente","précédent"
"précédentes","précédent"
"précédents","précédent"
"précédera","précéder"
"précéderai","précéder"
"précéderaient","précéder"
"précéderait","précéder"
"précéderions","précéder"
"précédez","précéder"
"précédons","précéder"
"précédèrent","précéder"
"précédé","précéder"
"précédée","précéder"
"précédées","précéder"
"précédés","précéder"
"prédateur-proie","prédateurs proie"
"prédateurs","prédateur"
"prédateurs-proies","prédateurs proie"
"prédatrice","prédateur"
"prédestinaient","prédestiner"
"prédestinations","prédestination"
"prédestiné","prédestiner"
"prédestinée","prédestiner"
"prédestinées","prédestiner"
"prédestinés","prédestiner"
"prédicants","prédicant"
"prédicateurs","prédicateur"
"prédications","prédication"
"prédictions","prédiction"
"prédictive","prédictif"
"prédilections","prédilection"
"prédira","prédire"
"prédirent","prédire"
"prédirez","prédire"
"prédis","prédire"
"prédisaient","prédire"
"prédisait","prédire"
"prédisant","prédire"
"prédise","prédire"
"prédisent","prédire"
"prédisez","prédire"
"prédisiez","prédire"
"prédisposait","prédisposer"
"prédisposant","prédisposer"
"prédispose","prédisposer"
"prédispositions","prédisposition"
"prédisposé","prédisposer"
"prédisposée","prédisposer"
"prédisposées","prédisposer"
"prédisposés","prédisposer"
"prédit","prédire"
"prédite","prédire"
"prédominaient","prédominer"
"prédominait","prédominer"
"prédominant","prédominer"
"prédominante","prédominer"
"prédomine","prédominer"
"prédécesseurs","prédécesseur"
"prédécoupée","prédécoupé"
"prédéfini","prédéfinir"
"prédéfinies","prédéfinir"
"prédéterminé","prédéterminer"
"prédéterminée","prédéterminer"
"prédéterminées","prédéterminer"
"prédéterminés","prédéterminer"
"préemptive","préemptif"
"préexistaient","préexister"
"préexistait","préexister"
"préexistante","préexistant"
"préexistants","préexistant"
"préexiste","préexister"
"préexisté","préexister"
"préfabriquée","préfabriqué"
"préfabriquées","préfabriqué"
"préfabriqués","préfabriqué"
"préface","préfacer"
"préfacent","préfacer"
"préfaces","préfacer"
"préfacé","préfacer"
"préfacées","préfacer"
"préfectorale","préfectoral"
"préfectures","préfecture"
"préfet-secrétaire","préfet secrétaire"
"préfets","préfet"
"préfiguraient","préfigurer"
"préfigurait","préfigurer"
"préfigurant","préfigurer"
"préfigure","préfigurer"
"préfigurent","préfigurer"
"préfiguré","préfigurer"
"préfigurée","préfigurer"
"préfixe","préfixer"
"préfixes","préfixer"
"préformait","préformer"
"préfrontale","préfrontal"
"préfère","préférer"
"préfèrent","préférer"
"préfères","préférer"
"préféra","préférer"
"préférables","préférable"
"préférai","préférer"
"préféraient","préférer"
"préférais","préférer"
"préférait","préférer"
"préférant","préférer"
"préférences","préférence"
"préférentielle","préférentiel"
"préférera","préférer"
"préférerai","préférer"
"préféreraient","préférer"
"préférerais","préférer"
"préférerait","préférer"
"préféreras","préférer"
"préférerez","préférer"
"préféreriez","préférer"
"préférerions","préférer"
"préféreront","préférer"
"préférez","préférer"
"préfériez","préférer"
"préférions","préférer"
"préférons","préférer"
"préférâmes","préférer"
"préférât","préférer"
"préférèrent","préférer"
"préféré","préférer"
"préférée","préférer"
"préférées","préférer"
"préférés","préférer"
"prégnante","prégnant"
"préhensives","préhensif"
"préhistoriques","préhistorique"
"préhnite","prehnite"
